Наименование,Описание,Рубрики,Адрес,Комментарий к адресу,Почтовый индекс,Микрорайон,Район,Город,Округ,Регион,Страна,Часы работы,Часовой пояс,Рейтинг,Количество отзывов,Телефон 1,Телефон 2,Телефон 3,E-mail,Веб-сайт 1,Веб-сайт 2,Веб-сайт 3,Instagram,Twitter,Facebook,ВКонтакте,WhatsApp 1,WhatsApp 2,WhatsApp 3,Viber,Telegram 1,Telegram 2,Telegram 3,YouTube,Широта,Долгота,2GIS URL,Тип
Все по 500,магазин,Косметика и парфюмерия; Бижутерия; Игрушки; Канцтовары; Бытовая химия,"улица Байтерекова, 49а",1 этаж,050038,Акбулак м-н,Алатауский район,Алматы,,Алматы,Казахстан,Пн: 09:30-23:00; Вт: 09:30-23:00; Ср: 09:30-23:00; Чт: 09:30-23:00; Пт: 09:30-23:00; Сб: 09:30-23:00; Вс: 09:30-23:00,+05:00,4.9,20,87077570434,,,,,,,https://instagram.com/vse.po.500.almaty,,,,https://wa.me/77077570434,,,,,,,,43.260592,76.821297,https://2gis.com/firm/70000001106050521,branch
Все по 500 тенге,магазин товаров для дома,Косметика и парфюмерия; Посуда; Игрушки; Канцтовары,"улица Ак-Кайнар, 55/1",1 этаж,050047,Саялы м-н,Алатауский район,Алматы,,Алматы,Казахстан,Пн: 10:00-21:00; Вт: 10:00-21:00; Ср: 10:00-21:00; Чт: 10:00-21:00; Пт: 10:00-21:00; Сб: 10:00-21:00; Вс: 10:00-21:00,+05:00,4.9,11,87078858144,,,,,,,,,,,https://wa.me/77078858144,,,,,,,,43.311646,76.841532,https://2gis.com/firm/70000001110557412,branch
Все по пятьдесят,магазин,Косметика и парфюмерия; Бижутерия; Канцтовары; Подарочная упаковка,"проспект Жибек Жолы, 81",1 этаж,050004,,Алмалинский район,Алматы,,Алматы,Казахстан,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,3.6,28,87016000483,,,,,,,https://instagram.com/set_vse_po_50,,,,https://wa.me/77016000483,,,,,,,,43.262114,76.943459,https://2gis.com/firm/70000001112675751,branch
Все по пятьдесят,магазин,Косметика и парфюмерия; Посуда; Игрушки; Канцтовары; Хозтовары,"проспект Райымбека, 101",,050016,,Жетысуский район,Алматы,,Алматы,Казахстан,Пн: 08:00-20:00; Вт: 08:00-20:00; Ср: 08:00-20:00; Чт: 08:00-20:00; Пт: 08:00-20:00; Сб: 08:00-20:00; Вс: 08:00-20:00,+05:00,1.4,9,87016000483,,,,,,,https://instagram.com/set_vse_po_50,,,,https://wa.me/77016000483,,,,,,,,43.270993,76.947794,https://2gis.com/firm/70000001103799129,branch
Все по пятьдесят,магазин,Косметика и парфюмерия; Посуда; Хозтовары; Канцтовары; Игрушки,"проспект Жибек Жолы, 39",1 этаж,050002,,Медеуский район,Алматы,,Алматы,Казахстан,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+05:00,4.5,11,87016000483,,,,,,,https://instagram.com/set_vse_po_50,,,,https://wa.me/77016000483,,,,,,,,43.263243,76.957946,https://2gis.com/firm/70000001094717985,branch
Все по пятьдесят,магазин,Косметика и парфюмерия; Хозтовары; Канцтовары; Посуда; Бижутерия,"проспект Жибек Жолы, 59",1 бутик,050002,,Медеуский район,Алматы,,Алматы,Казахстан,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+05:00,3.1,27,87077760004,,,,,,,https://instagram.com/set_vse_po_50,,,,https://wa.me/77016000483,,,,,,,,43.262666,76.951173,https://2gis.com/firm/70000001088902577,branch
Гулдер,магазин,Косметика и парфюмерия; Цветы; Товары для праздников; Подарочная упаковка; Сувенирные композиции,"улица Жансугурова, 96",,040700,,,,Илийский район,Алматинская область,Казахстан,Пн: 10:00-24:00; Вт: 10:00-24:00; Ср: 10:00-24:00; Чт: 10:00-24:00; Пт: 10:00-24:00; Сб: 10:00-24:00; Вс: 10:00-24:00,+05:00,4.9,17,87059058592,,,,,,,https://instagram.com/ereksheminn.kz,,,,,,,,,,,,43.424032,77.024284,https://2gis.com/firm/70000001082493626,branch
Дасаранг,магазин корейских товаров,Косметика и парфюмерия; Хозтовары; Продукты быстрого приготовления; Магазины азиатских продуктов,"проспект Гагарина, 280Б",1 этаж,050060,Алмагуль м-н,Бостандыкский район,Алматы,,Алматы,Казахстан,Пн: 09:30-20:00; Вт: 09:30-20:00; Ср: 09:30-20:00; Чт: 09:30-20:00; Пт: 09:30-20:00; Сб: 09:30-20:00,+05:00,4.9,102,87781104403,87470732182,,,,,,https://instagram.com/dasarang.market.gagarina,,,,https://wa.me/77470732182,https://wa.me/77781104403,,,,,,,43.206456,76.899155,https://2gis.com/firm/70000001065210823,branch
Здоровье & Красота,магазин,Косметика и парфюмерия; БАДы; Средства гигиены,"улица Есим хана, 40Б",,050027,Кемел м-н,Жетысуский район,Алматы,,Алматы,Казахстан,Пн: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-16:00,+05:00,5.0,36,87074064164,87023100853,,,,,,,,,,https://wa.me/77023100853,,,,,,,,43.368274,76.938622,https://2gis.com/firm/70000001110737485,branch
Зейнеп,магазин хозяйственных товаров,Косметика и парфюмерия; Хозтовары; Бижутерия; Игрушки; Бытовая химия,"улица Асыл Арман, 7",1 этаж,040095,,,,Карасайский район,Алматинская область,Казахстан,Пн: 08:00-24:00; Вт: 08:00-24:00; Ср: 08:00-24:00; Чт: 08:00-24:00; Пт: 08:00-24:00; Сб: 08:00-24:00; Вс: 08:00-24:00,+05:00,4.8,16,87075807419,,,,,,,https://instagram.com/zeynep_asyl_arman,,,,https://wa.me/77075807419,,,,,,,,43.230097,76.753061,https://2gis.com/firm/70000001113857308,branch
Золушка,магазин,Косметика и парфюмерия; Бытовая химия; Хозтовары; Игрушки; Зоотовары,"9-й микрорайон, 35",,050036,9-й м-н,Ауэзовский район,Алматы,,Алматы,Казахстан,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+05:00,4.9,26,87019576635,,,,,,,,,,,https://wa.me/77019576635,,,,,,,,43.216758,76.864069,https://2gis.com/firm/9429940000960425,branch
Индийский трикотаж,магазин,Косметика и парфюмерия; Трикотажные изделия; БАДы; Хозтовары; Игрушки,"микрорайон Жетысу-4, 16",1 этаж,050063,Жетысу-4 м-н,Ауэзовский район,Алматы,,Алматы,Казахстан,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-19:00,+05:00,4.6,49,87474433432,,,,,,,,,,,,,,,,,,,43.217387,76.838585,https://2gis.com/firm/70000001039727018,branch
Іңкәр,магазин,Косметика и парфюмерия; Хозтовары; Бытовая химия; Игрушки; Канцтовары,"микрорайон 10а, 2",1 этаж,050036,10а м-н,Ауэзовский район,Алматы,,Алматы,Казахстан,Пн: 10:30-20:00; Вт: 10:30-20:00; Ср: 10:30-20:00; Чт: 10:30-20:00; Пт: 10:30-20:00; Сб: 10:30-20:00; Вс: 10:30-20:00,+05:00,4.3,14,87074310248,,,,,,,,,,,https://wa.me/77074310248,,,,,,,,43.217496,76.858677,https://2gis.com/firm/9429940000957768,branch
Китайская лавка,онлайн-магазин,Косметика и парфюмерия; БАДы,,,,,,,Илийский район,Алматинская область,Казахстан,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+05:00,4.9,12,87066132545,87476132542,,,,,,https://instagram.com/kitayskaya_lavka_baiserke,,,,https://wa.me/77476132542,https://wa.me/77066132545,,,,,,,,,https://2gis.com/firm/70000001092449059,branch
Клуб прикладной эстетики Валиевой Г.А.,,Косметика и парфюмерия; Обучение мастеров для салонов красоты,"улица Кожамкулова, 155",,050026,,Алмалинский район,Алматы,,Алматы,Казахстан,"Пн: 09:00-12:00, 13:00-18:00; Вт: 09:00-12:00, 13:00-18:00; Ср: 09:00-12:00, 13:00-18:00; Чт: 09:00-12:00, 13:00-18:00; Пт: 09:00-12:00, 13:00-18:00",+05:00,5.0,5,87273864138,87772376229,,,,,,https://instagram.com/okestetik.kz,,,,https://wa.me/77772376229,,,,,,,,43.256465,76.91594,https://2gis.com/firm/9429940001301166,branch
Компас здоровья,магазин полезных продуктов,Косметика и парфюмерия; Диетические продукты; БАДы; Бытовая химия,"улица Шолохова, 29",С33 бутик; 3 этаж,050011,,Турксибский район,Алматы,,Алматы,Казахстан,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,5.0,9,87073002724,,,,,,,https://instagram.com/flax_almaty,,,,https://wa.me/77073002724,,,,https://t.me/flaxalmaty,,,,43.336508,76.946469,https://2gis.com/firm/70000001027954184,branch
Корея,магазин,Косметика и парфюмерия; БАДы; Нижнее бельё; Магазины азиатских продуктов,"улица Федосеева, 38в к3",,050054,Жас Канат м-н,Турксибский район,Алматы,,Алматы,Казахстан,"Пн: 10:00-13:00, 14:00-21:00; Вт: 10:00-13:00, 14:00-21:00; Ср: 10:00-13:00, 14:00-21:00; Чт: 10:00-13:00, 14:00-21:00; Пт: 10:00-13:00, 14:00-21:00; Сб: 10:00-13:00, 14:00-21:00; Вс: 10:00-13:00, 14:00-21:00",+05:00,3.9,6,87072501050,,,,,,,https://instagram.com/pakzhanna16,,,,https://wa.me/77072501050,,,,,,,,43.316618,76.9746,https://2gis.com/firm/70000001094782275,branch
Ләззат,магазин хозяйственных товаров и косметики,Косметика и парфюмерия; Хозтовары; Бытовая химия,"улица Байтенова Нояна, 101",,050047,Айгерим-2 м-н,Алатауский район,Алматы,,Алматы,Казахстан,Пн: 09:00-22:00; Вт: 09:00-22:00; Ср: 09:00-22:00; Чт: 09:00-22:00; Пт: 09:00-22:00; Сб: 09:00-22:00; Вс: 09:00-22:00,+05:00,5.0,6,87773953223,,,,,,,,,,,https://wa.me/77773953223,,,,,,,,43.270491,76.836704,https://2gis.com/firm/70000001027938915,branch
Магазин китайских товаров,,Косметика и парфюмерия; БАДы,"улица Толе би, 170",9 бутик; 1 этаж,050008,,Алмалинский район,Алматы,,Алматы,Казахстан,Пн: 10:30-19:00; Вт: 10:30-19:00; Ср: 10:30-19:00; Чт: 10:30-19:00; Пт: 10:30-19:00; Сб: 10:30-19:00; Вс: 10:30-19:00,+05:00,4.2,5,87012727029,87000272729,,,,,,https://instagram.com/aptekakitai,,,,https://wa.me/77012727029,,,,,,,,43.251527,76.901124,https://2gis.com/firm/70000001100138529,branch
Магазин корейской косметики,,Косметика и парфюмерия,"улица Жибек жолы, 69",1 этаж,40928,,,,Карасайский район,Алматинская область,Казахстан,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,+05:00,4.1,7,87001180101,,,,,,,,,,,,,,,,,,,43.188607,76.532261,https://2gis.com/firm/70000001109659060,branch
Магазин косметики,,Косметика и парфюмерия,"улица Степная, 27/2",,050047,Айгерим-1 м-н,Алатауский район,Алматы,,Алматы,Казахстан,Пн: 09:00-19:00; Вт: 09:00-19:00; Ср: 09:00-19:00; Чт: 09:00-19:00; Пт: 09:00-19:00; Сб: 09:00-19:00; Вс: 09:00-19:00 (по предварительному звонку: сб-вс),+05:00,4.7,20,87086363654,87760020234,,,,,,https://instagram.com/micos_cos,,,,https://wa.me/77760020234,https://wa.me/77086363654,,,,,,,43.272625,76.84423,https://2gis.com/firm/70000001110526165,branch
Магазин нижнего белья и домашней одежды,,Косметика и парфюмерия; Нижнее бельё; Женская одежда; Мужская одежда; Домашний текстиль,"микрорайон Орбита-3, 31",1 этаж,050043,Орбита-3 м-н,Бостандыкский район,Алматы,,Алматы,Казахстан,Пн: 10:00-19:00; Вт: 10:00-19:00; Ср: 10:00-19:00; Чт: 10:00-19:00; Пт: 10:00-19:00; Сб: 10:00-19:00; Вс: 10:00-18:00,+05:00,4.9,5,87474277074,,,,,,,https://instagram.com/dom_odezda_almaty,,,,https://wa.me/77474277074,,,,,,,,43.200901,76.871299,https://2gis.com/firm/70000001029998503,branch
Магазин парфюмерии,,Косметика и парфюмерия; Солнцезащитные очки,"микрорайон Аксай-2, 24а",,050031,Аксай-2 м-н,Ауэзовский район,Алматы,,Алматы,Казахстан,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00,+05:00,5.0,5,87774803264,,,,,,,,,,,https://wa.me/77774803264,,,,,,,,43.239056,76.830408,https://2gis.com/firm/70000001115463509,branch
Магазин парфюмерии,,Косметика и парфюмерия,"улица Аксай, 1",1 этаж,050047,Саялы м-н,Алатауский район,Алматы,,Алматы,Казахстан,Пн: 10:00-23:00; Вт: 10:00-23:00; Ср: 10:00-23:00; Чт: 10:00-23:00; Пт: 10:00-23:00; Сб: 10:00-23:00; Вс: 10:00-23:00,+05:00,4.4,6,87753914229,,,,,,,,,,,https://wa.me/77753914229,,,,,,,,43.312979,76.842136,https://2gis.com/firm/70000001102547191,branch
Магазин по продаже канцелярских товаров и бытовой химии,,Косметика и парфюмерия; Канцтовары; Бытовая химия,"улица Райымбек батыра, 56/1",1 этаж,041609,,,,Талгарский район,Алматинская область,Казахстан,Пн: 10:00-17:00; Вт: 10:00-17:00; Ср: 10:00-17:00; Чт: 10:00-17:00; Пт: 10:00-17:00; Сб: 10:00-17:00; Вс: 10:00-17:00,+05:00,5.0,21,87074052516,87471532853,,,,,,,,,,https://wa.me/77471532853,https://wa.me/77074052516,,,,,,,43.299996,77.048115,https://2gis.com/firm/70000001039454135,branch
Магазин по продаже японских подгузников,,Косметика и парфюмерия; Средства гигиены; Бытовая химия,"улица Рыскулова, 72",цокольный этаж,41600,,,Талгар,Талгарский район,Алматинская область,Казахстан,Пн: 10:00-17:00; Вт: 10:00-17:00; Ср: 10:00-17:00; Чт: 10:00-17:00; Пт: 10:00-17:00; Сб: 10:00-16:00; Вс: 10:00-16:00,+05:00,5.0,7,87079005491,,,,,,,https://instagram.com/moya.yaponiya.talgar,,,,https://wa.me/77079005491,,,,,,,,43.305583,77.239788,https://2gis.com/firm/70000001067838323,branch
Маргоша,бутик косметики,Косметика и парфюмерия; Носки и колготки,"бульвар Мендикулова, 98",21 бутик; 1 этаж,050059,Самал-2 м-н,Медеуский район,Алматы,,Алматы,Казахстан,Пн: 10:00-20:00; Вт: 10:00-20:00; Ср: 10:00-20:00; Чт: 10:00-20:00; Пт: 10:00-20:00; Сб: 10:00-20:00; Вс: 10:00-20:00,+05:00,3.9,8,87012824143,,,,,,,https://instagram.com/margosha_kz,,,,https://wa.me/77012824143,,,,,,,,43.232857,76.953475,https://2gis.com/firm/9429940000916241,branch
